ID,Folio,Tipo_Documento,Proveedor,Proveedor_Raw,Fecha_Compra,Monto_Factura,Ajustes,Monto_Pagar,Forma_Pago,Categoria,Estado,Fecha_Pago,Credit_Days,Comprobante,Fecha_Pago_Real,Created_At,Items_JSON,Foto_URL,Version
HIST25_4119,#FACTURA,Factura,STEREN,STEREN,2025-12-16,597.0,0,597.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-12-16T12:00:00,,,1
HIST25_4120,#FACTURA,Factura,HOME DEPOT,HOME DEPOT,2025-12-01,0.0,0,0.0,Tarjeta,Gastos en General,Pendiente,,0,Pendiente,,2025-12-01T12:00:00,,,1
HIST25_4121,#FACTURA,Factura,Alsuper,Alsuper,2025-12-13,863.24,0,863.24,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-13T12:00:00,,,1
HIST25_4122,#FACTURA,Factura,Carvel Gasolina,Carvel Gasolina,2025-12-06,1450.95,0,1450.95,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-12-06T12:00:00,,,1
HIST25_4123,#FACTURA,Factura,Alsuper,Alsuper,2025-12-16,174.5,0,174.5,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-16T12:00:00,,,1
HIST25_4124,31162,Factura,SUKARNE,SUKARNE,2025-12-16,726.05,0,726.05,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-16T12:00:00,,,1
HIST25_4125,#FACTURA,,NOMINA,NOMINA,2025-12-13,7856.0,0,7856.0,Cheque,Gastos en General,Pagado,,0,No aplíca,,2025-12-13T12:00:00,,,1
HIST25_4126,#FACTURA,Remisión,LAURA ALVIDREZ,LAURA ALVIDREZ,2025-12-12,0,0,0,Transferencia,Adquisición de mercancias,Pagado,2025-12-17,5,Pendiente,,2025-12-12T12:00:00,,,1
HIST25_4127,173291,Factura,Gas El Sobrante,Gas El Sobrante,2025-12-16,200.02,0,200.02,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-12-16T12:00:00,,,1
HIST25_4128,#FACTURA,,NOMINA,NOMINA,2025-12-19,22609.0,0,22609.0,Transferencia,Gastos en General,Pagado,2025-12-19,0,Pendiente,,2025-12-19T12:00:00,,,1
HIST25_4129,#FACTURA,,SODEXO,SODEXO,2025-12-18,2623.96,0,2623.96,Transferencia,Gastos en General,Pagado,2025-12-19,1,Pendiente,,2025-12-18T12:00:00,,,1
HIST25_4130,31192,Factura,SUKARNE,SUKARNE,2025-12-18,4534.66,0,4534.66,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-18T12:00:00,,,1
HIST25_4131,31191,Factura,SUKARNE,SUKARNE,2025-12-18,4769.21,0,4769.21,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-18T12:00:00,,,1
HIST25_4132,31193,Factura,SUKARNE,SUKARNE,2025-12-18,4261.02,0,4261.02,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-18T12:00:00,,,1
HIST25_4133,24080,Factura,ADOSA,ADOSA,2025-12-18,214.0,0,214.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-12-18T12:00:00,,,1
HIST25_4134,#FACTURA,Factura,Costco,Costco,2025-12-15,449.2,0,449.2,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-15T12:00:00,,,1
HIST25_4135,#FACTURA,Factura,Costco,Costco,2025-12-17,1872.0,0,1872.0,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-17T12:00:00,,,1
HIST25_4136,0492,Remisión,NARANJA Y LIMÓN (7 DÍAS),NARANJA Y LIMÓN (7 DÍAS),2025-12-18,850.0,0,850.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-23,5,Pendiente,,2025-12-18T12:00:00,,,1
HIST25_4137,621617,Remisión,Productos Lácteos Los Pinos (7 DÍAS),Productos Lácteos Los Pinos (7 DÍAS),2025-12-18,560.0,0,560.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-23,5,Pendiente,,2025-12-18T12:00:00,,,1
HIST25_4138,49642,Factura,Papas Santa Fe / Procepap (7 dias),Papas Santa Fe / Procepap (7 dias),2025-12-19,525.0,0,525.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-24,5,Pendiente,,2025-12-19T12:00:00,,,1
HIST25_4139,78050,Factura,DIPACSA (7 días),DIPACSA (7 días),2025-12-19,904.0,0,904.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-24,5,Pendiente,,2025-12-19T12:00:00,,,1
HIST25_4140,127688,Factura,Colesa (7 días),Colesa (7 días),2025-12-19,2973.8,0,2973.8,Transferencia,Adquisición de mercancias,Pagado,2025-12-24,5,Pendiente,,2025-12-19T12:00:00,,,1
HIST25_4141,24370,Factura,Quesos y + Quesos / Armando Villanueva (7 días),Quesos y + Quesos / Armando Villanueva (7 días),2025-12-19,2869.25,0,2869.25,Transferencia,Adquisición de mercancias,Pagado,2025-12-24,5,Pendiente,,2025-12-19T12:00:00,,,1
HIST25_4142,43548,Remisión,"AGYDSA ""Aceite"" (7 días)","AGYDSA ""Aceite"" (7 días)",2025-12-18,2808.0,0,2808.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-23,5,Pendiente,,2025-12-18T12:00:00,,,1
HIST25_4143,2412,Factura,SURTIDORA BOTANAS (7 DÍAS),SURTIDORA BOTANAS (7 DÍAS),2025-12-18,409.64,0,409.64,Transferencia,Adquisición de mercancias,Pagado,2025-12-23,5,Pendiente,,2025-12-18T12:00:00,,,1
HIST25_4144,77986,Factura,DIPACSA (7 días),DIPACSA (7 días),2025-12-18,2643.0,0,2643.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-23,5,Pendiente,,2025-12-18T12:00:00,,,1
HIST25_4145,3946,Factura,Paser / Araceli V. Padilla (14 dias),Paser / Araceli V. Padilla (14 dias),2025-12-18,1750.0,0,1750.0,Transferencia,Adquisición de mercancias,Pagado,2026-01-01,14,Pendiente,,2025-12-18T12:00:00,,,1
HIST25_4146,62029,Factura,EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),2025-12-17,722.0,0,722.0,Transferencia,Gastos en General,Pagado,2025-12-22,5,Pendiente,,2025-12-17T12:00:00,,,1
HIST25_4147,145240,Factura,Abarrotes Inst. (7 días),Abarrotes Inst. (7 días),2025-12-17,189.52,0,189.52,Transferencia,Adquisición de mercancias,Pagado,2025-12-22,5,Pendiente,,2025-12-17T12:00:00,,,1
HIST25_4148,127575,Factura,Colesa (7 días),Colesa (7 días),2025-12-17,1097.27,0,1097.27,Transferencia,Adquisición de mercancias,Pagado,2025-12-22,5,Pendiente,,2025-12-17T12:00:00,,,1
HIST25_4149,6772,Remisión,La Cosecha / Guadalupe Caro S. (14 días),La Cosecha / Guadalupe Caro S. (14 días),2025-12-20,1605.0,0,1605.0,Transferencia,Adquisición de mercancias,Pagado,2026-01-04,15,Pendiente,,2025-12-20T12:00:00,,,1
HIST25_4150,72406,Factura,PROMAR DEL NORTE (14 DÍAS),PROMAR DEL NORTE (14 DÍAS),2025-12-20,2445.2,0,2445.2,Transferencia,Adquisición de mercancias,Pagado,2026-01-03,14,Pendiente,,2025-12-20T12:00:00,,,1
HIST25_4151,62090,Factura,EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),2025-12-19,696.0,0,696.0,Transferencia,Gastos en General,Pagado,2025-12-24,5,Pendiente,,2025-12-19T12:00:00,,,1
HIST25_4152,2435,Factura,SURTIDORA BOTANAS (7 DÍAS),SURTIDORA BOTANAS (7 DÍAS),2025-12-20,1091.72,0,1091.72,Transferencia,Adquisición de mercancias,Pagado,2025-12-25,5,Pendiente,,2025-12-20T12:00:00,,,1
HIST25_4153,6834,Factura,SUKARNE,SUKARNE,2025-12-19,5941.97,0,5941.97,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-19T12:00:00,,,1
HIST25_4154,31211,Factura,SUKARNE,SUKARNE,2025-12-19,5519.78,0,5519.78,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-19T12:00:00,,,1
HIST25_4155,#FACTURA,Factura,Alsuper,Alsuper,2025-12-19,781.15,0,781.15,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-19T12:00:00,,,1
HIST25_4156,31212,Factura,SUKARNE,SUKARNE,2025-12-19,5394.69,0,5394.69,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-19T12:00:00,,,1
HIST25_4157,#FACTURA,Factura,Costco gas s.a,Costco gas s.a,2025-12-15,1277.63,0,1277.63,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-12-15T12:00:00,,,1
HIST25_4158,31215,Factura,SUKARNE,SUKARNE,2025-12-19,997.17,0,997.17,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-19T12:00:00,,,1
HIST25_4159,39380370,Factura,Bachoco,Bachoco,2025-12-19,22464.96,0,22464.96,Transferencia,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-19T12:00:00,,,1
HIST25_4160,#FACTURA,,NOMINA,NOMINA,2025-12-18,7679.4,0,7679.4,Cheque,Gastos en General,Pagado,,0,No aplíca,,2025-12-18T12:00:00,,,1
HIST25_4161,31173,Factura,SUKARNE,SUKARNE,2025-12-17,5386.87,0,5386.87,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-17T12:00:00,,,1
HIST25_4162,31174,Factura,SUKARNE,SUKARNE,2025-12-17,5152.32,0,5152.32,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-17T12:00:00,,,1
HIST25_4163,#FACTURA,Factura,Alsuper,Alsuper,2025-12-17,2934.45,0,2934.45,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-17T12:00:00,,,1
HIST25_4164,14567,Factura,AB Pollo,AB Pollo,2025-12-17,1162.8,0,1162.8,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-17T12:00:00,,,1
HIST25_4165,39363096,Factura,Bachoco,Bachoco,2025-12-17,18878.5,0,18878.5,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-17T12:00:00,,,1
HIST25_4166,#FACTURA,Factura,Corp Arpe Gasolina,Corp Arpe Gasolina,2025-12-19,400.0,0,400.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-12-19T12:00:00,,,1
HIST25_4167,0495,Factura,NARANJA Y LIMÓN (7 DÍAS),NARANJA Y LIMÓN (7 DÍAS),2025-12-22,1455.0,0,1455.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-27,5,Pendiente,,2025-12-22T12:00:00,,,1
HIST25_4168,62125,Factura,EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),2025-12-22,631.2,0,631.2,Transferencia,Gastos en General,Pagado,2025-12-27,5,Pendiente,,2025-12-22T12:00:00,,,1
HIST25_4169,22122025,Factura,Salsa La Moncha / Janeth Gonzalez (14 días),Salsa La Moncha / Janeth Gonzalez (14 días),2025-12-22,440.0,0,440.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-27,5,Pendiente,,2025-12-22T12:00:00,,,1
HIST25_4170,3978,Factura,Paser / Araceli V. Padilla (14 dias),Paser / Araceli V. Padilla (14 dias),2025-12-22,1750.0,0,1750.0,Transferencia,Adquisición de mercancias,Pagado,2026-01-05,14,Pendiente,,2025-12-22T12:00:00,,,1
HIST25_4171,127913,Factura,Colesa (7 días),Colesa (7 días),2025-12-22,948.76,0,948.76,Transferencia,Adquisición de mercancias,Pagado,2025-12-27,5,Pendiente,,2025-12-22T12:00:00,,,1
HIST25_4172,127833,Factura,Colesa (7 días),Colesa (7 días),2025-12-20,758.1,0,758.1,Transferencia,Adquisición de mercancias,Pagado,2025-12-25,5,Pendiente,,2025-12-20T12:00:00,,,1
HIST25_4173,025744,Factura,INIX COMERCIAL (20 DÍAS),INIX COMERCIAL (20 DÍAS),2025-12-22,6292.11,0,6292.11,Transferencia,Gastos en General,Pagado,2026-01-11,20,Pendiente,,2025-12-22T12:00:00,,,1
HIST25_4174,43576,Remisión,"AGYDSA ""Aceite"" (7 días)","AGYDSA ""Aceite"" (7 días)",2025-12-22,1400.0,0,1400.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-27,5,Pendiente,,2025-12-22T12:00:00,,,1
HIST25_4175,145340,Factura,Abarrotes Inst. (7 días),Abarrotes Inst. (7 días),2025-12-22,2490.09,0,2490.09,Transferencia,Adquisición de mercancias,Pagado,2025-12-27,5,Pendiente,,2025-12-22T12:00:00,,,1
HIST25_4176,2447,Factura,SURTIDORA BOTANAS (7 DÍAS),SURTIDORA BOTANAS (7 DÍAS),2025-12-22,809.48,0,809.48,Transferencia,Adquisición de mercancias,Pagado,2025-12-27,5,Pendiente,,2025-12-22T12:00:00,,,1
HIST25_4177,#FACTURA,Factura,Alsuper,Alsuper,2025-12-18,342.17,0,342.17,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-18T12:00:00,,,1
HIST25_4178,#FACTURA,Factura,Costco gas s.a,Costco gas s.a,2025-12-19,1186.31,0,1186.31,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-12-19T12:00:00,,,1
HIST25_4179,#FACTURA,Factura,City Club,City Club,2025-12-20,305.0,0,305.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-12-20T12:00:00,,,1
HIST25_4180,#FACTURA,Factura,Alsuper,Alsuper,2025-12-20,456.11,0,456.11,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-20T12:00:00,,,1
HIST25_4181,31226,Factura,SUKARNE,SUKARNE,2025-12-20,5612.5,0,5612.5,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-20T12:00:00,,,1
HIST25_4182,#FACTURA,Factura,City Club,City Club,2025-12-18,1465.4,0,1465.4,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-18T12:00:00,,,1
HIST25_4183,#FACTURA,Factura,City Club,City Club,2025-12-20,174.0,0,174.0,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-20T12:00:00,,,1
HIST25_4184,#FACTURA,Factura,EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),2025-12-20,1096.0,0,1096.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-12-20T12:00:00,,,1
HIST25_4185,394000065,Factura,Bachoco,Bachoco,2025-12-22,20462.65,0,20462.65,Transferencia,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-22T12:00:00,,,1
HIST25_4186,,,NOMINA,NOMINA,2025-12-24,19371.2,0,19371.2,Transferencia,Gastos en General,Pagado,,0,Pendiente,,2025-12-24T12:00:00,,,1
HIST25_4187,#FACTURA,,SODEXO,SODEXO,2025-12-24,2291.35,0,2291.35,Transferencia,,Pagado,,0,Pendiente,,2025-12-24T12:00:00,,,1
HIST25_4188,1077,Factura,RAMON MANUEL FRIAS RUIZ,RAMON MANUEL FRIAS RUIZ,2025-12-26,1392.0,0,1392.0,Transferencia,Gastos en General,Pagado,2025-12-27,1,Pendiente,,2025-12-26T12:00:00,,,1
HIST25_4189,112760,Factura,Diplas / Hector A Portillo (20 días),Diplas / Hector A Portillo (20 días),2025-12-23,2843.63,0,2843.63,Transferencia,Gastos en General,Pagado,2026-01-06,14,Pendiente,,2025-12-23T12:00:00,,,1
HIST25_4190,78087,Factura,DIPACSA (7 días),DIPACSA (7 días),2025-12-22,1038.0,0,1038.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-27,5,Pendiente,,2025-12-22T12:00:00,,,1
HIST25_4191,128053,Factura,Colesa (7 días),Colesa (7 días),2025-12-24,4254.8,0,4254.8,Transferencia,Adquisición de mercancias,Pagado,2025-12-29,5,Pendiente,,2025-12-24T12:00:00,,,1
HIST25_4192,3999,Factura,Paser / Araceli V. Padilla (14 dias),Paser / Araceli V. Padilla (14 dias),2025-12-24,1750.0,0,1750.0,Transferencia,Adquisición de mercancias,Pagado,2026-01-07,14,Pendiente,,2025-12-24T12:00:00,,,1
HIST25_4193,623016,Factura,Productos Lácteos Los Pinos (7 DÍAS),Productos Lácteos Los Pinos (7 DÍAS),2025-12-24,400.0,0,400.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-29,5,Pendiente,,2025-12-24T12:00:00,,,1
HIST25_4194,114977,Factura,Abarrotes Inst. (7 días),Abarrotes Inst. (7 días),2025-12-26,1741.02,0,1741.02,Transferencia,Adquisición de mercancias,Pagado,2025-12-31,5,Pendiente,,2025-12-26T12:00:00,,,1
HIST25_4195,62203,Factura,EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),2025-12-24,2230.2,0,2230.2,Transferencia,Gastos en General,Pagado,2025-12-28,4,Pendiente,,2025-12-24T12:00:00,,,1
HIST25_4196,2472,Factura,SURTIDORA BOTANAS (7 DÍAS),SURTIDORA BOTANAS (7 DÍAS),2025-12-26,437.08,0,437.08,Transferencia,Adquisición de mercancias,Pagado,2025-12-31,5,Pendiente,,2025-12-26T12:00:00,,,1
HIST25_4197,22122025,Factura,La Espiga Dorada  / JUAN MANUEL CASTRO (7 días),La Espiga Dorada  / JUAN MANUEL CASTRO (7 días),2025-12-22,1200.0,0,1200.0,Transferencia,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-12-22T12:00:00,,,1
HIST25_4198,72478,Factura,PROMAR DEL NORTE (14 DÍAS),PROMAR DEL NORTE (14 DÍAS),2025-12-26,3019.1,0,3019.1,Transferencia,Adquisición de mercancias,Pagado,2026-01-09,14,Pendiente,,2025-12-26T12:00:00,,,1
HIST25_4199,49925,Factura,Papas Santa Fe / Procepap (7 dias),Papas Santa Fe / Procepap (7 dias),2025-12-26,483.0,0,483.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-31,5,Pendiente,,2025-12-26T12:00:00,,,1
HIST25_4200,78176,Factura,DIPACSA (7 días),DIPACSA (7 días),2025-12-26,2643.0,0,2643.0,Transferencia,Adquisición de mercancias,Pagado,2025-12-29,3,Pendiente,,2025-12-26T12:00:00,,,1
HIST25_4201,8719,Factura,Combustibles del Bosque,Combustibles del Bosque,2025-12-22,479.8,0,479.8,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-12-22T12:00:00,,,1
HIST25_4202,#FACTURA,Factura,Alsuper,Alsuper,2025-12-23,472.38,0,472.38,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-23T12:00:00,,,1
HIST25_4203,#FACTURA,Factura,Alsuper,Alsuper,2025-12-21,2147.21,0,2147.21,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-21T12:00:00,,,1
HIST25_4204,#FACTURA,Factura,Sam's Club,Sam's Club,2025-12-20,457.01,0,457.01,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-12-20T12:00:00,,,1
HIST25_4205,#FACTURA,Factura,Sam's Club,Sam's Club,2025-12-20,1750.5,0,1750.5,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-20T12:00:00,,,1
HIST25_4206,#FACTURA,Factura,Sam's Club,Sam's Club,2025-12-19,1527.0,0,1527.0,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-19T12:00:00,,,1
HIST25_4207,#FACTURA,Factura,Sam's Club,Sam's Club,2025-12-16,1566.0,0,1566.0,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-16T12:00:00,,,1
HIST25_4208,#FACTURA,Factura,Sam's Club,Sam's Club,2025-12-18,230.0,0,230.0,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-18T12:00:00,,,1
HIST25_4209,#FACTURA,Factura,Sam's Club,Sam's Club,2025-12-17,2362.0,0,2362.0,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-17T12:00:00,,,1
HIST25_4210,#FACTURA,Factura,Sam's Club,Sam's Club,2025-12-18,2311.5,0,2311.5,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-18T12:00:00,,,1
HIST25_4211,#FACTURA,Factura,Alsuper,Alsuper,2025-12-20,1381.44,0,1381.44,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-20T12:00:00,,,1
HIST25_4212,#FACTURA,Factura,Alsuper,Alsuper,2025-12-22,121.6,0,121.6,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-22T12:00:00,,,1
HIST25_4213,#FACTURA,Factura,SUKARNE,SUKARNE,2025-12-22,5003.7,0,5003.7,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-22T12:00:00,,,1
HIST25_4214,#FACTURA,Factura,SUKARNE,SUKARNE,2025-12-22,4972.49,0,4972.49,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-22T12:00:00,,,1
HIST25_4215,#FACTURA,Factura,SUKARNE,SUKARNE,2025-12-22,3956.1,0,3956.1,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-22T12:00:00,,,1
HIST25_4216,#FACTURA,Factura,Alsuper,Alsuper,2025-12-23,943.55,0,943.55,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-23T12:00:00,,,1
HIST25_4217,#FACTURA,Factura,SUKARNE,SUKARNE,2025-12-23,4980.32,0,4980.32,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-23T12:00:00,,,1
HIST25_4218,#FACTURA,Factura,SUKARNE,SUKARNE,2025-12-23,3268.08,0,3268.08,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-23T12:00:00,,,1
HIST25_4219,#FACTURA,Factura,Alsuper,Alsuper,2025-12-24,263.9,0,263.9,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-24T12:00:00,,,1
HIST25_4220,#FACTURA,Factura,SUKARNE,SUKARNE,2025-12-24,871.15,0,871.15,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-24T12:00:00,,,1
HIST25_4221,#FACTURA,Factura,SUKARNE,SUKARNE,2025-12-24,5809.07,0,5809.07,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-24T12:00:00,,,1
HIST25_4222,#FACTURA,Factura,SUKARNE,SUKARNE,2025-12-26,4268.84,0,4268.84,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-26T12:00:00,,,1
HIST25_4223,#FACTURA,Factura,SUKARNE,SUKARNE,2025-12-26,5535.42,0,5535.42,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-26T12:00:00,,,1
HIST25_4224,#FACTURA,Factura,Alsuper,Alsuper,2025-12-26,439.25,0,439.25,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-26T12:00:00,,,1
HIST25_4225,6450,Factura,Que Pescados!,Que Pescados!,2025-12-26,1350.0,0,1350.0,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-26T12:00:00,,,1
HIST25_4226,199672,Factura,Super Moto,Super Moto,2025-09-05,1872.01,0,1872.01,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-09-05T12:00:00,,,1
HIST25_4227,39418861,Factura,Bachoco,Bachoco,2025-12-24,3113.25,0,3113.25,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-24T12:00:00,,,1
HIST25_4228,13394,Factura,CILINDROS Y EQUIPOS PARA GAS DE CHIHUAHUA,CILINDROS Y EQUIPOS PARA GAS DE CHIHUAHUA,2025-12-22,600.0,0,600.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-12-22T12:00:00,,,1
HIST25_4229,#FACTURA,,NOMINA,NOMINA,2025-12-26,7856.4,0,7856.4,Cheque,Gastos en General,Pagado,,0,No aplíca,,2025-12-26T12:00:00,,,1
HIST25_4230,39428261,Factura,Bachoco,Bachoco,2025-12-26,12029.0,0,12029.0,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-26T12:00:00,,,1
HIST25_4231,#FACTURA,,NOMINA,NOMINA,2025-12-26,3772.43,0,3772.43,Cheque,Gastos en General,Pagado,,0,No aplíca,,2025-12-26T12:00:00,,,1
HIST25_4232,#FACTURA,Factura,Alsuper,Alsuper,2025-12-28,599.03,0,599.03,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-28T12:00:00,,,1
HIST25_4233,#FACTURA,Factura,Alsuper,Alsuper,2025-12-25,168.4,0,168.4,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-25T12:00:00,,,1
HIST25_4234,#FACTURA,Factura,Alsuper,Alsuper,2025-12-23,179.7,0,179.7,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-23T12:00:00,,,1
HIST25_4235,#FACTURA,,JUNTA MUNICIPAL DE AGUA (JMAS),JUNTA MUNICIPAL DE AGUA (JMAS),2025-12-29,3043.0,0,3043.0,Transferencia,Gastos en General,Pagado,2026-01-06,8,Pendiente,,2025-12-29T12:00:00,,,1
HIST25_4236,128194,Factura,Colesa (7 días),Colesa (7 días),2025-12-27,711.46,0,711.46,Transferencia,Adquisición de mercancias,Pagado,2026-01-01,5,Pendiente,,2025-12-27T12:00:00,,,1
HIST25_4237,62257,Factura,EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),2025-12-27,466.0,0,466.0,Transferencia,Gastos en General,Pagado,2026-01-04,8,Pendiente,,2025-12-27T12:00:00,,,1
HIST25_4238,24481,Factura,Quesos y + Quesos / Armando Villanueva (7 días),Quesos y + Quesos / Armando Villanueva (7 días),2025-12-27,2451.25,0,2451.25,Transferencia,Adquisición de mercancias,Pagado,2026-01-01,5,Pendiente,,2025-12-27T12:00:00,,,1
HIST25_4239,31286,Factura,SUKARNE,SUKARNE,2025-12-27,3979.56,0,3979.56,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-27T12:00:00,,,1
HIST25_4240,31287,Factura,SUKARNE,SUKARNE,2025-12-27,5207.04,0,5207.04,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-27T12:00:00,,,1
HIST25_4241,#FACTURA,Factura,Alsuper,Alsuper,2025-12-27,384.83,0,384.83,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-27T12:00:00,,,1
HIST25_4242,#FACTURA,Factura,Gelos Market,Gelos Market,2025-12-19,63.84,0,63.84,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-19T12:00:00,,,1
HIST25_4243,#FACTURA,Factura,Gelos Market,Gelos Market,2025-12-19,165.1,0,165.1,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-19T12:00:00,,,1
HIST25_4244,#FACTURA,Factura,Gelos Market,Gelos Market,2025-12-17,53.55,0,53.55,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-12-17T12:00:00,,,1
