ID,Fecha,DiaSemana,VentasDia,PagosRecibidos,Tarjeta,Transferencias,Cashback,StoreCredit,2ndoSocios,2ndoNominas,Sobre2,Cocina1,Cocina2,Cocina3,Produccion1,Produccion2,Produccion3,Casa1,Casa2,Express,Granja,FrutasVerduras,ProveedorVentas,MermasCanastas,Pedidos,Mixto,IvaAVenta,DepositoBBVA,FactClientes,FactGen1,FactGen2,FactGen3,FactGen4,FactGen5,FactGen6,FacturasCFDI,TotalFacturado,TotalXFacturar,FaltaFactura,Mes,MesNumero,Created_At,Updated_At
HIST25_0188,2025-08-09,Sábado,31073.84,31073.84,18022.53,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13051.31,0.0,30639.61,0.0,0.0,0.0,0.0,0.0,,30639.61,31073.84,434.23,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0189,2025-08-11,Lunes,74692.64,76403.97,50504.06,1403.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24496.11,0.0,66835.94,4504.2,4000.96,0.0,0.0,0.0,,75341.1,76403.97,1062.87,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0190,2025-08-12,Martes,56883.42,56883.42,41324.0,95.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11464.42,0.0,52641.18,0.0,0.0,0.0,0.0,0.0,,52641.18,52883.42,242.24,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0191,2025-08-13,Miercoles,56705.04,56266.04,34440.34,300.9,0.0,0,0.0,3273.0,3273.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18251.8,1575.01,52921.42,0.0,0.0,0.0,0.0,0.0,,54496.43,52993.04,-1503.39,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0192,2025-08-14,Jueves,60074.09,60739.09,32529.45,2931.78,0.0,0,0.0,4500.0,4500.0,85640.12,80825.9,0,8728.51,22819.21,34446.24,36305.3,62566.65,178601.94,3500.33,1085.46,21205.44,53.0,0.0,79453.65,24665.2,20777.86,239.0,55918.44,0.0,0.0,0.0,0.0,0.0,,56157.44,56239.09,81.65,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0193,2025-08-15,Viernes,48338.25,48626.1,30660.28,1456.99,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12508.83,1213.14,43119.81,0.0,0.0,0.0,0.0,0.0,,44332.95,44626.1,293.15,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0194,2025-08-16,Sábado,34707.61,35025.91,24253.22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10772.69,0.0,34817.75,0.0,0.0,0.0,0.0,0.0,,34817.75,35025.91,208.16,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0195,2025-08-18,Lunes,72359.94,72910.34,43531.06,1545.27,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23834.01,0.0,66973.88,2123.67,0.0,0.0,0.0,0.0,,69097.55,68910.34,-187.21,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0196,2025-08-19,Martes,62287.04,62412.96,42131.68,288.4,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15992.88,660.0,58264.49,0.0,0.0,0.0,0.0,0.0,,58924.49,58412.96,-511.53,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0197,2025-08-20,Miércoles,65209.98,66652.78,39618.62,485.57,0.0,0,0.0,3273.0,3273.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23275.59,0.0,62354.02,0.0,0.0,0.0,0.0,0.0,,62354.02,63379.78,1025.76,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0198,2025-08-21,Jueves,57601.51,58175.51,31676.03,290.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26209.23,192.85,57478.67,0.0,0.0,0.0,0.0,0.0,,57671.52,58175.51,503.99,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0199,2025-08-22,Viernes,47213.02,47009.74,33199.84,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13809.9,899.61,46843.04,0.0,0.0,0.0,0.0,0.0,,47742.65,47009.74,-732.91,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0200,2025-08-23,Sábado,27225.32,27013.43,18929.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8084.13,89.0,27451.75,0.0,0.0,0.0,0.0,0.0,,27540.75,27013.43,-527.32,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0201,2025-08-25,Lunes,69951.84,69846.57,45136.75,396.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20313.82,450.23,61439.6,4731.54,0.0,0.0,0.0,0.0,,66621.37,65846.57,-774.8,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0202,2025-08-26,Martes,71814.98,70283.11,51321.31,0.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14961.8,409.71,66444.48,0.0,0.0,0.0,0.0,0.0,,66854.19,66283.11,-571.08,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0203,2025-08-27,Miércoles,58908.14,58798.06,35806.12,997.77,0.0,0,0.0,3273.0,3273.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18721.17,272.3,55496.91,0.0,0.0,0.0,0.0,0.0,,55769.21,55525.06,-244.15,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0204,2025-08-28,Jueves,55790.13,56032.16,31675.95,1215.53,0.0,0,0.0,5300.0,5300.0,85183.5,89008.0,0,9522.5,24590.21,38062.9,38820.97,72340.08,186019.2,5873.08,1183.75,19778.49,59.0,68.0,76442.3,25926.37,17840.68,461.46,49911.27,0.0,0.0,0.0,0.0,0.0,,50372.73,50732.16,359.43,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0205,2025-08-29,Viernes,47585.07,48064.17,30373.8,1618.49,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16071.88,132.29,47953.19,0.0,0.0,0.0,0.0,0.0,,48085.48,48064.17,-21.31,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0206,2025-08-30,Sábado,26405.98,26408.05,18301.94,468.5,0.0,0,3000.0,0.0,3000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4637.61,201.95,22620.36,0.0,0.0,0.0,0.0,0.0,,22822.31,23408.05,585.74,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0207,2025-09-01,Lunes,88150.04,87336.44,53977.05,681.44,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28677.95,100.1,72209.3,12274.52,0.0,0.0,0.0,0.0,,84583.92,83336.44,-1247.48,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0208,2025-09-02,Martes,65346.24,66121.29,44497.98,1055.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16568.31,201.76,61117.17,0.0,0.0,0.0,0.0,0.0,,61318.93,62121.29,802.36,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0209,2025-09-03,Miércoles,57543.44,58071.39,37288.5,0.0,0.0,0,0.0,4966.0,4966.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15816.89,0.0,52105.12,200.0,0.0,0.0,0.0,0.0,,52305.12,53105.39,800.27,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0210,2025-09-04,Jueves,57308.03,57502.03,38760.32,819.0,0.0,0,0.0,3573.0,3573.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14349.71,471.98,53815.29,0.0,0.0,0.0,0.0,0.0,,54287.27,53929.03,-358.24,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0211,2025-09-05,Viernes,39872.9,39711.56,27737.92,0.0,0.0,0,3000.0,1750.0,4750.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7223.64,0.0,37724.79,0.0,0.0,0.0,0.0,0.0,,37724.79,34961.56,-2763.23,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0212,2025-09-06,Sábado,29965.69,29965.69,19565.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400.34,0.0,29965.64,0.0,0.0,0.0,0.0,0.0,,29965.64,29965.69,0.05,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0213,2025-09-08,Lunes,77915.37,78334.37,47718.42,0.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26615.95,389.06,63525.13,10171.64,0.0,0.0,0.0,0.0,,74085.83,74334.37,248.54,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0214,2025-09-09,Martes,67470.62,67298.47,46153.6,867.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16277.87,0.0,63486.64,0.0,0.0,0.0,0.0,0.0,,63486.64,63298.47,-188.17,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0215,2025-09-10,Miércoles,56378.54,56550.69,32508.59,0.0,0.0,0,0.0,3473.0,3473.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20569.1,527.68,52576.31,0.0,0.0,0.0,0.0,0.0,,53103.99,53077.69,-26.3,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0216,2025-09-11,Jueves,51429.6,51744.25,29713.81,123.0,0.0,0,0.0,0.0,0.0,87031.01,85535.81,0,10026.2,24696.64,41467.34,35961.35,75141.37,171513.07,3575.0,1148.85,22896.96,32.0,0.0,82241.2,0.0,21907.44,0.0,51581.59,0.0,0.0,0.0,0.0,0.0,,51581.59,51744.25,162.66,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0217,2025-09-12,Viernes,55809.55,55364.38,34019.51,0.0,0.0,0,0.0,2000.0,2000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19344.87,785.03,52732.08,0.0,0.0,0.0,0.0,0.0,,53517.11,53364.38,-152.73,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0218,2025-09-13,Sábado,31696.04,31848.42,19523.69,345.4,0.0,0,0.0,3720.0,3720.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8259.33,0.0,28422.71,0.0,0.0,0.0,0.0,0.0,,28422.71,28128.42,-294.29,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0219,2025-09-15,Lunes,65379.27,65485.12,44302.67,0.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17182.45,1264.87,59807.16,0.0,0.0,0.0,0.0,0.0,,61072.03,61485.12,413.09,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0220,2025-09-17,Miércoles,62975.96,64588.51,40560.14,1820.98,0.0,0,4000.0,646.0,4646.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17561.39,838.0,56969.08,2561.84,0.0,0.0,0.0,0.0,,60368.92,59942.51,-426.41,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0221,2025-09-18,Jueves,64917.1,63843.08,41383.53,159.0,0.0,0,0.0,4133.0,4133.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18167.55,1026.2,54951.79,3909.07,0.0,0.0,0.0,0.0,,59887.06,59710.08,-176.98,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0222,2025-09-19,Viernes,50965.37,50580.59,29494.44,258.0,0.0,0,2000.0,0.0,2000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18828.15,0.0,48682.28,0.0,0.0,0.0,0.0,0.0,,48682.28,48580.59,-101.69,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0223,2025-09-20,Sábado,31339.04,32339.94,22635.26,457.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9246.78,853.99,32532.19,0.0,0.0,0.0,0.0,0.0,,33386.18,32339.94,-1046.24,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0224,2025-09-22,Lunes,74418.16,75150.56,47625.58,1700.18,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21824.8,1113.92,67483.79,2850.23,0.0,0.0,0.0,0.0,,71447.94,71150.56,-297.38,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0225,2025-09-23,Martes,71767.21,72139.71,48413.28,920.28,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18806.15,0.0,59952.99,7199.8,0.0,0.0,0.0,0.0,,67152.79,68139.71,986.92,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0226,2025-09-24,Miércoles,70425.96,70039.96,40977.99,1734.15,0.0,0,0.0,2686.5,2686.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24641.32,0.0,66238.74,0.0,0.0,0.0,0.0,0.0,,66238.74,67353.46,1114.72,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0227,2025-09-25,JUEVES,57930.76,58177.44,34272.95,308.0,0.0,0,0.0,3421.0,3421.0,84185.71,81857.22,0,7990.02,21192.71,35165.49,35213.36,59428.28,184074.6,4432.75,992.96,20371.92,48.0,29.0,78901.6,23945.1,20175.49,1113.88,54729.29,0.0,0.0,0.0,0.0,0.0,,55843.17,54756.44,-1086.73,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0228,2025-09-26,Viernes,44816.52,44562.93,27554.7,895.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16112.29,582.27,44157.28,0.0,0.0,0.0,0.0,0.0,,44739.55,44562.93,-176.62,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0229,2025-09-27,Sábado,31810.38,31810.38,24946.46,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6863.92,0.0,31810.39,0.0,0.0,0.0,0.0,0.0,,31810.39,31810.38,-0.01,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0230,2025-09-29,Lunes,75890.67,75890.67,49494.11,669.9,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21726.66,147.06,66716.87,0.0,0.0,0.0,0.0,0.0,,66863.93,71890.67,5026.74,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0231,2025-09-30,Martes,75344.28,75472.43,48451.93,525.02,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22495.48,301.67,66787.61,4382.56,1213.02,0.0,0.0,0.0,,72684.86,71472.43,-1212.43,Septiembre,9,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0232,2025-10-01,Miércoles,64993.73,65053.23,43483.94,156.0,0.0,0,2325.0,1673.0,3998.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17415.29,428.01,61055.91,0.0,0.0,0.0,0.0,0.0,,61483.92,61055.23,-428.69,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0233,2025-10-02,Jueves,61300.05,61431.25,42017.71,0.0,0.0,0,0.0,3150.0,3150.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16263.54,0.0,57851.9,0.0,0.0,0.0,0.0,0.0,,57851.9,58281.25,429.35,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0234,2025-10-03,Viernes,41672.52,42302.52,27787.12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14515.4,0.0,42075.82,0.0,0.0,0.0,0.0,0.0,,42075.82,42302.52,226.7,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0235,2025-10-04,Sábado,33771.03,33771.03,24041.39,0.0,0.0,0,0.0,3935.31,3935.31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5794.33,171.39,29669.11,0.0,0.0,0.0,0.0,0.0,,29840.5,29835.72,-4.78,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0236,2025-10-06,Lunes,74438.68,73569.68,50050.18,2030.25,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17489.25,1852.63,60045.0,8831.15,0.0,0.0,0.0,0.0,,70728.78,69569.68,-1159.1,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0237,2025-10-07,Martes,65623.95,65967.74,47558.56,0.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14409.18,0.0,57354.34,3721.57,0.0,0.0,0.0,0.0,,61075.91,61967.74,891.83,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0238,2025-10-08,Miercoles,59517.6,60268.81,37705.13,564.0,0.0,0,0.0,3673.0,3673.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18326.68,809.44,55977.43,0.0,0.0,0.0,0.0,0.0,,56786.87,56595.81,-191.06,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0239,2025-10-09,Jueves,61866.3,61866.3,37486.27,578.19,0.0,0,0.0,3631.0,3631.0,89329.41,86883.9,0,7961.0,23677.36,36231.8,39077.62,71133.91,203517.73,4856.89,1121.02,25419.42,66.0,0.0,74482.5,26180.91,20170.84,202.24,58025.27,0.0,0.0,0.0,0.0,0.0,,58227.51,58235.3,7.79,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0240,2025-10-10,Viernes,57633.69,57633.69,36813.91,925.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19893.85,160.0,57473.65,0.0,0.0,0.0,0.0,0.0,,57633.65,57633.69,0.04,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0241,2025-10-11,Sábado,35449.78,35449.78,23989.84,0.0,0.0,0,0.0,2100.0,2100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9359.94,0.0,33360.07,0.0,0.0,0.0,0.0,0.0,,33360.07,33349.78,-10.29,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0242,2025-10-13,Lunes,71691.33,71021.05,33807.38,1885.51,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31328.16,0.0,64206.86,3024.24,0.0,0.0,0.0,0.0,,67231.1,67021.05,-210.05,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0243,2025-10-14,Martes,73664.12,73088.62,44323.66,1251.19,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23513.77,517.48,63760.28,5069.26,0.0,0.0,0.0,0.0,,69347.02,69088.62,-258.4,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0244,2025-10-15,Miércoles,68334.42,69867.84,44396.36,133.15,0.0,0,0.0,1673.0,1673.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23665.33,1504.0,61282.25,7235.31,0.0,0.0,0.0,0.0,,70021.56,68194.84,-1826.72,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0245,2025-10-16,Jueves,72841.16,72659.72,49782.95,1499.36,0.0,0,0.0,2030.0,2030.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19347.41,325.0,63155.1,2977.88,0.0,0.0,0.0,0.0,,66457.98,70629.72,4171.74,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0246,2025-10-17,Viernes,43077.13,47747.13,30685.21,634.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16427.82,1423.64,47431.52,0.0,0.0,0.0,0.0,0.0,,48855.16,47747.13,-1108.03,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0247,2025-10-18,Sábado,30582.49,30354.32,22022.94,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8331.38,0.0,30140.11,0.0,0.0,0.0,0.0,0.0,,30140.11,30354.32,214.21,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0248,2025-10-20,Lunes,87901.41,88946.1,56029.29,2289.1,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26627.71,227.95,68968.49,15677.32,0.0,0.0,0.0,0.0,,84873.76,84946.1,72.34,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0249,2025-10-21,Martes,72009.22,72889.69,48581.2,0.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20308.49,0.0,58766.96,9266.43,0.0,0.0,0.0,0.0,,68033.39,68889.69,856.3,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0250,2025-10-22,Miércoles,59484.44,59484.44,36734.27,595.2,0.0,0,0.0,1673.0,1673.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20481.97,2117.18,57267.26,0.0,0.0,0.0,0.0,0.0,,59384.44,57811.44,-1573.0,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0251,2025-10-23,Jueves,72188.06,72044.27,46268.91,948.89,0.0,0,0.0,5067.0,5067.0,95999.09,101038.6,0,9010.71,20931.76,39473.42,39064.79,75867.46,223035.32,4498.24,1202.31,25238.72,93.0,0.0,85950.9,28573.38,19759.47,211.23,58000.49,7522.4,0.0,0.0,0.0,0.0,,65734.12,66977.27,1243.15,Octubre,10,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
